IndustryType_MLA_B1_IncomeStatement,OrgType_MLA_B1_IncomeStatement,CurrentRating_MLA_B1_IncomeStatement,ReportingYear_MLA_B1_IncomeStatement,ReportingRegion_MLA_B1_IncomeStatement,ReportingLocalRegion_MLA_B1_IncomeStatement,ProfitNonFinancial_Income,ProfitsOnDealing_Income,Total_Income,OtherExpenses_Expenditure,Total_Expenditure,OperatingProfit_MLA_B1_IncomeStatement,Taxation_MLA_B1_IncomeStatement,MinorityInterests_MLA_B1_IncomeStatement,Profit_MLA_B1_IncomeStatement,Dividends_MLA_B1_IncomeStatement,RetainedProfit_MLA_B1_IncomeStatement
SOF,INC,Ba1,2017,USA,DE,2825624.88,5651249.76,8476874.64,7502281.83,7502281.83,974592.82,194918.56,84768.75,864443,43222.15,821220.85
SOF,INC,C,2017,USA,DE,2991770.16,5983540.31,8975310.47,8013714.35,8013714.35,961596.12,192319.22,89753.1,859030,42951.5,816078.5
FIN,INC,Ba1,2017,USA,DE,1042091.43,2084182.87,3126274.3,2063800.23,2063800.23,1062474.07,212494.81,31262.74,881242,44062.1,837179.9
FIN,INC,Ba1,2017,USA,DE,4742719.35,9485438.69,14228158.04,13526826.27,13526826.27,701331.77,140266.35,142281.58,703347,35167.35,668179.65
FIN,INC,A1,2017,USA,DE,1873387.21,3746774.42,5620161.63,4781814.9,4781814.9,838346.73,167669.35,56201.62,726879,36343.95,690535.05
FIN,INC,A1,2017,USA,DE,4331368.63,8662737.26,12994105.88,11935029.71,11935029.71,1059076.18,211815.24,129941.06,977202,48860.1,928341.9
FIN,INC,C,2018,USA,DE,2410080.4,4820160.8,7230241.19,7188949.21,7188949.21,41291.99,8258.4,72302.41,105336,5266.8,100069.2
FIN,INC,C,2018,USA,DE,1705958.35,3411916.69,5117875.04,4175029.72,4175029.72,942845.31,188569.06,51178.75,805455,40272.75,765182.25
FIN,INC,C,2018,USA,DE,2100239.99,4200479.97,6300719.96,6104967.71,6104967.71,195752.25,39150.45,63007.2,219609,10980.45,208628.55
SOF,INC,A1,2018,USA,DE,2291347.95,4582695.89,6874043.84,5872641.89,5872641.89,1001401.95,200280.39,68740.44,869862,43493.1,826368.9
SOF,INC,A1,2018,USA,DE,1391714.58,2783429.17,4175143.75,3298491.8,3298491.8,876651.95,175330.39,41751.44,743073,37153.65,705919.35
SOF,INC,A1,2018,USA,DE,444333.35,888666.71,1333000.06,1170955.06,1170955.06,162045,32409,13330,142966,7148.3,135817.7
SOF,INC,A1,2018,USA,DE,1219022.33,2438044.66,3657067,3311612.83,3311612.83,345454.16,69090.83,36570.67,312934,15646.7,297287.3
IND,INC,Ba1,2018,USA,DE,2613432.75,5226865.5,7840298.25,7235659.48,7235659.48,604638.77,120927.75,78402.98,562114,28105.7,534008.3
IND,INC,Ba1,2018,USA,DE,1414306.11,2828612.22,4242918.33,4028892.31,4028892.31,214026.02,42805.2,42429.18,213650,10682.5,202967.5
IND,INC,A1,2018,USA,DE,2213813.14,4427626.28,6641439.42,6565154.91,6565154.91,76284.51,15256.9,66414.39,127442,6372.1,121069.9
SOF,INC,C,2018,USA,DE,3816806.67,7633613.34,11450420,10993474,10993474,456946,91389.2,114504.2,480061,24003.05,456057.95
IND,INC,C,2018,USA,DE,3522419.13,7044838.25,10567257.38,9473955.59,9473955.59,1093301.78,218660.36,105672.57,980314,49015.7,931298.3
IND,INC,C,2018,USA,DE,2199944.4,4399888.79,6599833.19,6141794.85,6141794.85,458038.34,91607.67,65998.33,432429,21621.45,410807.55
IND,INC,C,2018,USA,DE,1615663.91,3231327.83,4846991.74,3672260.39,3672260.39,1174731.35,234946.27,48469.92,988255,49412.75,938842.25
IND,INC,C,2018,USA,DE,2874097.47,5748194.94,8622292.4,7908424.81,7908424.81,713867.59,142773.52,86222.92,657317,32865.85,624451.15
SOF,INC,Ba1,2018,USA,DE,549295.56,1098591.12,1647886.68,1001499.01,1001499.01,646387.67,129277.53,16478.87,533589,26679.45,506909.55
FIN,INC,A1,2018,USA,DE,1198611.93,2397223.85,3595835.78,2515494.98,2515494.98,1080340.8,216068.16,35958.36,900231,45011.55,855219.45
IND,INC,C,2018,USA,DE,1749697.48,3499394.95,5249092.43,4395932.34,4395932.34,853160.09,170632.02,52490.92,735019,36750.95,698268.05
IND,INC,C,2018,USA,DE,834368.13,1668736.26,2503104.39,2170131.94,2170131.94,332972.45,66594.49,25031.04,291409,14570.45,276838.55
SOF,INC,C,2018,USA,DE,1000361.49,2000722.98,3001084.46,2580848.02,2580848.02,420236.44,84047.29,30010.84,366200,18310,347890
SOF,INC,C,2018,USA,DE,1017536.34,2035072.68,3052609.01,2606421.63,2606421.63,446187.39,89237.48,30526.09,387476,19373.8,368102.2
FIN,INC,C,2018,USA,DE,934057.42,1868114.84,2802172.26,2573678.17,2573678.17,228494.1,45698.82,28021.72,210817,10540.85,200276.15
FIN,INC,C,2018,USA,DE,1041446.65,2082893.3,3124339.95,2705489.19,2705489.19,418850.75,83770.15,31243.4,366324,18316.2,348007.8
FIN,INC,C,2018,USA,DE,469755.3,939510.61,1409265.91,741231.73,741231.73,668034.18,133606.84,14092.66,548520,27426,521094
FIN,INC,Ba1,2018,USA,DE,448555.77,897111.54,1345667.31,383498.15,383498.15,962169.16,192433.83,13456.67,783192,39159.6,744032.4
FIN,INC,Ba1,2018,USA,DE,2260812.72,4521625.45,6782438.17,6322311.15,6322311.15,460127.02,92025.4,67824.38,435926,21796.3,414129.7
FIN,INC,Ba1,2018,USA,DE,2183183.65,4366367.3,6549550.95,6134891.59,6134891.59,414659.36,82931.87,65495.51,397223,19861.15,377361.85
FIN,INC,Ba1,2018,USA,DE,464910.61,929821.22,1394731.84,1117559.73,1117559.73,277172.1,55434.42,13947.32,235685,11784.25,223900.75
SOF,INC,A1,2018,USA,DE,1239252.16,2478504.31,3717756.47,3308833.42,3308833.42,408923.04,81784.61,37177.56,364316,18215.8,346100.2
IND,INC,A1,2018,USA,DE,1529752.49,3059504.97,4589257.46,3785616.93,3785616.93,803640.53,160728.11,45892.57,688805,34440.25,654364.75
FIN,INC,A1,2018,USA,DE,977193.31,1954386.62,2931579.93,2128034.68,2128034.68,803545.25,160709.05,29315.8,672152,33607.6,638544.4
FIN,INC,A1,2018,USA,DE,1908220.53,3816441.06,5724661.59,5390438.61,5390438.61,334222.98,66844.6,57246.62,324625,16231.25,308393.75
FIN,INC,A1,2018,USA,DE,1320203.58,2640407.15,3960610.73,3852475.87,3852475.87,108134.87,21626.97,39606.11,126114,6305.7,119808.3
FIN,INC,A1,2018,USA,DE,1323093.31,2646186.63,3969279.94,3868087.19,3868087.19,101192.75,20238.55,39692.8,120647,6032.35,114614.65
FIN,INC,A1,2018,USA,DE,2486965.66,4973931.32,7460896.98,7284823.2,7284823.2,176073.79,35214.76,74608.97,215468,10773.4,204694.6
FIN,INC,A1,2018,USA,DE,975571.7,1951143.41,2926715.11,2765880.3,2765880.3,160834.81,32166.96,29267.15,157935,7896.75,150038.25
FIN,INC,A1,2018,USA,DE,1835797.09,3671594.18,5507391.27,4453713.66,4453713.66,1053677.61,210735.52,55073.91,898016,44900.8,853115.2
SOF,INC,Ba1,2018,USA,DE,2726428.82,5452857.63,8179286.45,7712508.78,7712508.78,466777.67,93355.53,81792.86,455215,22760.75,432454.25
SOF,INC,Ba1,2018,USA,DE,3785294.45,7570588.9,11355883.35,11219489.39,11219489.39,136393.96,27278.79,113558.83,222674,11133.7,211540.3
SOF,INC,Ba1,2018,USA,DE,4492719.45,8985438.9,13478158.35,12755025.33,12755025.33,723133.02,144626.6,134781.58,713288,35664.4,677623.6
IND,INC,Ba1,2018,USA,DE,2448959.96,4897919.91,7346879.87,7091333.37,7091333.37,255546.5,51109.3,73468.8,277906,13895.3,264010.7
FIN,INC,Ba1,2018,USA,DE,1878432.78,3756865.55,5635298.33,5191292.06,5191292.06,444006.27,88801.25,56352.98,411558,20577.9,390980.1
FIN,INC,Ba1,2018,USA,DE,4456176.28,8912352.57,13368528.85,12888310.46,12888310.46,480218.39,96043.68,133685.29,517860,25893,491967
SOF,INC,Ba1,2018,USA,DE,1889115.67,3778231.33,5667347,4733956.33,4733956.33,933390.66,186678.13,56673.47,803386,40169.3,763216.7
SOF,INC,Ba1,2018,USA,DE,1069954.62,2139909.24,3209863.86,2399028.41,2399028.41,810835.45,162167.09,32098.64,680767,34038.35,646728.65
IND,INC,Ba1,2018,USA,DE,318620.66,637241.31,955861.97,15102.74,15102.74,940759.23,188151.85,9558.62,762166,38108.3,724057.7
IND,INC,Ba1,2018,USA,DE,2305253.39,4610506.79,6915760.18,5877602.18,5877602.18,1038158,207631.6,69157.6,899684,44984.2,854699.8
IND,INC,Ba1,2018,USA,DE,1433171.66,2866343.32,4299514.98,3760943.91,3760943.91,538571.06,107714.21,42995.15,473852,23692.6,450159.4
SOF,INC,C,2018,USA,DE,148855.84,297711.69,446567.53,168974.62,168974.62,277592.91,55518.58,4465.68,226540,11327,215213
FIN,INC,C,2018,USA,DE,2270584.81,4541169.62,6811754.43,6467957.61,6467957.61,343796.82,68759.36,68117.54,343155,17157.75,325997.25
FIN,INC,C,2018,USA,DE,370505.82,741011.63,1111517.45,292477.67,292477.67,819039.78,163807.96,11115.17,666347,33317.35,633029.65
FIN,INC,C,2018,USA,DE,609329.99,1218659.99,1827989.98,1626738.61,1626738.61,201251.38,40250.28,18279.9,179281,8964.05,170316.95
FIN,INC,C,2018,USA,DE,1947041.42,3894082.85,5841124.27,4962357.08,4962357.08,878767.2,175753.44,58411.24,761425,38071.25,723353.75
SOF,INC,A1,2018,USA,DE,2123048.91,4246097.82,6369146.73,5374506.06,5374506.06,994640.67,198928.13,63691.47,859404,42970.2,816433.8
SOF,INC,A1,2018,USA,DE,2493059.72,4986119.44,7479179.16,6335705.15,6335705.15,1143474.01,228694.8,74791.79,989571,49478.55,940092.45
SOF,INC,A1,2018,USA,DE,2042395.42,4084790.83,6127186.25,5029796.08,5029796.08,1097390.17,219478.03,61271.86,939184,46959.2,892224.8
SOF,INC,A1,2018,USA,DE,2999570.32,5999140.64,8998710.97,8741166.1,8741166.1,257544.86,51508.97,89987.11,296023,14801.15,281221.85
IND,INC,C,2018,USA,DE,1720487.39,3440974.78,5161462.18,4603455.45,4603455.45,558006.72,111601.34,51614.62,498020,24901,473119
IND,INC,C,2018,USA,DE,1522116.93,3044233.87,4566350.8,3832206.44,3832206.44,734144.36,146828.87,45663.51,632979,31648.95,601330.05
IND,INC,C,2018,USA,DE,2299712.19,4599424.38,6899136.57,6015077.03,6015077.03,884059.54,176811.91,68991.37,776239,38811.95,737427.05
IND,INC,C,2018,USA,DE,2317074.07,4634148.14,6951222.21,5938117.48,5938117.48,1013104.72,202620.94,69512.22,879996,43999.8,835996.2
FIN,INC,A1,2018,USA,DE,544673.13,1089346.27,1634019.4,1135945.89,1135945.89,498073.51,99614.7,16340.19,414799,20739.95,394059.05
IND,INC,A1,2018,USA,DE,1825373.49,3650746.97,5476120.46,4953216.97,4953216.97,522903.49,104580.7,54761.2,473084,23654.2,449429.8
IND,INC,C,2018,USA,DE,1920512.51,3841025.02,5761537.53,5007774.24,5007774.24,753763.28,150752.66,57615.38,660626,33031.3,627594.7
IND,INC,C,2018,USA,DE,1607236.71,3214473.42,4821710.13,3826281.5,3826281.5,995428.62,199085.72,48217.1,844560,42228,802332
IND,INC,C,2018,USA,DE,2016735.68,4033471.37,6050207.05,4899320.89,4899320.89,1150886.16,230177.23,60502.07,981211,49060.55,932150.45
SOF,INC,A1,2018,USA,DE,1081736.22,2163472.45,3245208.67,2339856.28,2339856.28,905352.39,181070.48,32452.09,756734,37836.7,718897.3
SOF,INC,A1,2018,USA,DE,1169871.59,2339743.18,3509614.78,2994157.46,2994157.46,515457.32,103091.46,35096.15,447462,22373.1,425088.9
IND,INC,A1,2018,USA,DE,4660354.47,9320708.94,13981063.41,13374782.95,13374782.95,606280.46,121256.09,139810.63,624835,31241.75,593593.25
IND,INC,A1,2018,USA,DE,2550754.53,5101509.05,7652263.58,7596683.12,7596683.12,55580.46,11116.09,76522.64,120987,6049.35,114937.65
SOF,INC,C,2018,USA,DE,3485403.99,6970807.98,10456211.97,9878527.12,9878527.12,577684.85,115536.97,104562.12,566710,28335.5,538374.5
SOF,INC,C,2018,USA,DE,2483939.17,4967878.34,7451817.51,7045427.73,7045427.73,406389.78,81277.96,74518.18,399630,19981.5,379648.5
SOF,INC,Ba1,2018,USA,DE,1833824.56,3667649.11,5501473.67,4666363.34,4666363.34,835110.33,167022.07,55014.74,723103,36155.15,686947.85
SOF,INC,Ba1,2018,USA,DE,2655992.26,5311984.53,7967976.79,7445395.25,7445395.25,522581.54,104516.31,79679.77,497745,24887.25,472857.75
FIN,INC,A1,2018,USA,DE,1826539.41,3653078.81,5479618.22,5181333.44,5181333.44,298284.77,59656.95,54796.18,293424,14671.2,278752.8
FIN,INC,A1,2018,USA,DE,2904370.86,5808741.73,8713112.59,8436896.5,8436896.5,276216.09,55243.22,87131.13,308104,15405.2,292698.8
IND,INC,Ba1,2018,USA,DE,3221654.38,6443308.76,9664963.14,8630873.93,8630873.93,1034089.21,206817.84,96649.63,923921,46196.05,877724.95
FIN,INC,Ba1,2018,USA,DE,1271957.42,2543914.85,3815872.27,3235021.92,3235021.92,580850.35,116170.07,38158.72,502839,25141.95,477697.05
IND,INC,A1,2018,USA,DE,4222449.63,8444899.26,12667348.9,11821289.51,11821289.51,846059.39,169211.88,126673.49,803521,40176.05,763344.95
IND,INC,A1,2018,USA,DE,1799578.82,3599157.63,5398736.45,4971448.15,4971448.15,427288.29,85457.66,53987.36,395818,19790.9,376027.1
SOF,INC,Ba1,2018,USA,DE,245389.59,490779.18,736168.76,51110.87,51110.87,685057.89,137011.58,7361.69,555408,27770.4,527637.6
SOF,INC,Ba1,2018,USA,DE,2491624.8,4983249.61,7474874.41,7148371.59,7148371.59,326502.82,65300.56,74748.74,335951,16797.55,319153.45
SOF,INC,Ba1,2018,USA,DE,1324217.37,2648434.75,3972652.12,3216446.52,3216446.52,756205.6,151241.12,39726.52,644691,32234.55,612456.45
SOF,INC,Ba1,2018,USA,DE,1636969.91,3273939.81,4910909.72,4289216.09,4289216.09,621693.63,124338.73,49109.1,546464,27323.2,519140.8
SOF,INC,Ba1,2018,USA,DE,1892891.42,3785782.84,5678674.25,5588625.18,5588625.18,90049.07,18009.81,56786.74,128826,6441.3,122384.7
SOF,INC,Ba1,2018,USA,DE,772786.13,1545572.26,2318358.39,1108444.12,1108444.12,1209914.27,241982.85,23183.58,991115,49555.75,941559.25
SOF,INC,Ba1,2018,USA,DE,1508985.04,3017970.08,4526955.12,4027407.06,4027407.06,499548.06,99909.61,45269.55,444908,22245.4,422662.6
SOF,INC,Ba1,2018,USA,DE,1874214.89,3748429.78,5622644.66,4505635.22,4505635.22,1117009.44,223401.89,56226.45,949834,47491.7,902342.3
SOF,INC,C,2018,USA,DE,609587.29,1219174.58,1828761.88,936522.65,936522.65,892239.23,178447.85,18287.62,732079,36603.95,695475.05
SOF,INC,C,2018,USA,DE,1816424.79,3632849.58,5449274.38,4604251.56,4604251.56,845022.82,169004.56,54492.74,730511,36525.55,693985.45
SOF,INC,C,2018,USA,DE,959996.78,1919993.56,2879990.34,1853063.97,1853063.97,1026926.37,205385.27,28799.9,850341,42517.05,807823.95
SOF,INC,C,2018,USA,DE,2719284.26,5438568.52,8157852.79,7544932.2,7544932.2,612920.59,122584.12,81578.53,571915,28595.75,543319.25
SOF,INC,C,2018,USA,DE,1998642.99,3997285.99,5995928.98,4868224.35,4868224.35,1127704.64,225540.93,59959.29,962123,48106.15,914016.85
FIN,INC,Ba1,2018,USA,DE,2475578.6,4951157.2,7426735.8,6564777.5,6564777.5,861958.3,172391.66,74267.36,763834,38191.7,725642.3
FIN,INC,Ba1,2018,USA,DE,1941512.74,3883025.47,5824538.21,5045929.94,5045929.94,778608.27,155721.65,58245.38,681132,34056.6,647075.4
FIN,INC,Ba1,2018,USA,DE,2530193.44,5060386.88,7590580.32,7240541.33,7240541.33,350039,70007.8,75905.8,355937,17796.85,338140.15
FIN,INC,Ba1,2018,USA,DE,2234046.39,4468092.78,6702139.17,5996993.41,5996993.41,705145.76,141029.15,67021.39,631138,31556.9,599581.1
FIN,INC,A1,2018,USA,DE,1856120.46,3712240.91,5568361.37,4934553.39,4934553.39,633807.98,126761.6,55683.61,562730,28136.5,534593.5
SOF,INC,A1,2018,USA,DE,475480.87,950961.75,1426442.62,258953.16,258953.16,1167489.47,233497.89,14264.43,948256,47412.8,900843.2
SOF,INC,A1,2018,USA,DE,560647.6,1121295.2,1681942.79,891438.33,891438.33,790504.47,158100.89,16819.43,649223,32461.15,616761.85
IND,INC,C,2018,USA,DE,1837202.27,3674404.54,5511606.81,5104084.4,5104084.4,407522.41,81504.48,55116.07,381134,19056.7,362077.3
IND,INC,Ba1,2018,USA,DE,769238.84,1538477.67,2307716.51,1446257.97,1446257.97,861458.54,172291.71,23077.17,712244,35612.2,676631.8
FIN,INC,Ba1,2018,USA,DE,346678.55,693357.11,1040035.66,81388.6,81388.6,958647.05,191729.41,10400.36,777318,38865.9,738452.1
FIN,INC,Ba1,2018,USA,DE,1881952.73,3763905.45,5645858.18,4557386.41,4557386.41,1088471.77,217694.35,56458.58,927236,46361.8,880874.2
FIN,INC,Ba1,2018,USA,DE,1448925.16,2897850.32,4346775.47,3886746.42,3886746.42,460029.06,92005.81,43467.75,411491,20574.55,390916.45
FIN,INC,Ba1,2018,USA,DE,1322834.58,2645669.16,3968503.74,2777622.54,2777622.54,1190881.2,238176.24,39685.04,992390,49619.5,942770.5
FIN,INC,A1,2018,USA,DE,722440.01,1444880.02,2167320.03,2057590.28,2057590.28,109729.75,21945.95,21673.2,109457,5472.85,103984.15
FIN,INC,A1,2018,USA,DE,1703645.99,3407291.99,5110937.98,5031807.21,5031807.21,79130.78,15826.16,51109.38,114414,5720.7,108693.3
FIN,INC,A1,2018,USA,DE,1218690.66,2437381.31,3656071.97,2488070.37,2488070.37,1168001.6,233600.32,36560.72,970962,48548.1,922413.9
IND,INC,A1,2018,USA,DE,1108307.66,2216615.32,3324922.98,2398953.27,2398953.27,925969.71,185193.94,33249.23,774025,38701.25,735323.75
IND,INC,A1,2018,USA,DE,1492008.93,2984017.86,4476026.79,3728493.38,3728493.38,747533.42,149506.68,44760.27,642787,32139.35,610647.65
IND,INC,A1,2018,USA,DE,1287903.79,2575807.57,3863711.36,3427041.5,3427041.5,436669.86,87333.97,38637.11,387973,19398.65,368574.35
FIN,INC,C,2018,USA,DE,2332109.47,4664218.94,6996328.41,6502302.51,6502302.51,494025.89,98805.18,69963.28,465184,23259.2,441924.8
FIN,INC,C,2018,USA,DE,3760826.49,7521652.99,11282479.48,10655239.22,10655239.22,627240.26,125448.05,112824.79,614617,30730.85,583886.15
FIN,INC,C,2018,USA,DE,2527357.56,5054715.12,7582072.68,7459458.59,7459458.59,122614.09,24522.82,75820.73,173912,8695.6,165216.4
FIN,INC,C,2018,USA,DE,3342327.91,6684655.82,10026983.73,9002392.28,9002392.28,1024591.45,204918.29,100269.84,919943,45997.15,873945.85
SOF,INC,C,2018,USA,DE,3147504.72,6295009.43,9442514.15,8595414.32,8595414.32,847099.82,169419.96,94425.14,772105,38605.25,733499.75
SOF,INC,C,2018,USA,DE,2975395.24,5950790.48,8926185.72,8241190.54,8241190.54,684995.18,136999.04,89261.86,637258,31862.9,605395.1
SOF,INC,A1,2018,USA,DE,457300.49,914600.99,1371901.48,212659,212659,1159242.48,231848.5,13719.01,941113,47055.65,894057.35
SOF,INC,A1,2018,USA,DE,3446113.01,6892226.01,10338339.02,9803973.26,9803973.26,534365.76,106873.15,103383.39,530876,26543.8,504332.2
SOF,INC,A1,2018,USA,DE,3394953.99,6789907.98,10184861.96,9240280.24,9240280.24,944581.73,188916.35,101848.62,857514,42875.7,814638.3
IND,INC,Ba1,2018,USA,DE,2356955.04,4713910.07,7070865.11,6071917.17,6071917.17,998947.94,199789.59,70708.65,869867,43493.35,826373.65
IND,INC,Ba1,2018,USA,DE,2220782.95,4441565.9,6662348.85,6391120.71,6391120.71,271228.14,54245.63,66623.49,283606,14180.3,269425.7
IND,INC,C,2018,USA,DE,466416.3,932832.61,1399248.91,261503.27,261503.27,1137745.64,227549.13,13992.49,924189,46209.45,877979.55
FIN,INC,C,2018,USA,DE,1194561.98,2389123.95,3583685.93,3018338.25,3018338.25,565347.68,113069.54,35836.86,488115,24405.75,463709.25
SOF,INC,Ba1,2018,USA,DE,1650517.11,3301034.22,4951551.33,4697140.72,4697140.72,254410.61,50882.12,49515.51,253044,12652.2,240391.8
SOF,INC,Ba1,2018,USA,DE,1387191.64,2774383.29,4161574.93,3432135.87,3432135.87,729439.06,145887.81,41615.75,625167,31258.35,593908.65
SOF,INC,Ba1,2018,USA,DE,2132114.46,4264228.92,6396343.39,5304927.68,5304927.68,1091415.71,218283.14,63963.43,937096,46854.8,890241.2
SOF,INC,Ba1,2018,USA,DE,2208295.91,4416591.82,6624887.73,5793745.07,5793745.07,831142.65,166228.53,66248.88,731163,36558.15,694604.85
SOF,INC,Ba1,2018,USA,DE,509617.33,1019234.67,1528852,1146697.65,1146697.65,382154.35,76430.87,15288.52,321012,16050.6,304961.4
SOF,INC,Ba1,2018,USA,DE,2438406.59,4876813.17,7315219.76,6817776.25,6817776.25,497443.5,99488.7,73152.2,471107,23555.35,447551.65
FIN,INC,Ba1,2018,USA,DE,2384568.23,4769136.47,7153704.7,6804066.01,6804066.01,349638.69,69927.74,71537.05,351248,17562.4,333685.6
FIN,INC,Ba1,2018,USA,DE,1754531.52,3509063.04,5263594.56,4343954.5,4343954.5,919640.07,183928.01,52635.95,788348,39417.4,748930.6
FIN,INC,Ba1,2018,USA,DE,933125.72,1866251.43,2799377.15,2490950.61,2490950.61,308426.54,61685.31,27993.77,274735,13736.75,260998.25
FIN,INC,Ba1,2018,USA,DE,2802575.28,5605150.56,8407725.84,7558376.16,7558376.16,849349.68,169869.94,84077.26,763557,38177.85,725379.15
FIN,INC,Ba1,2018,USA,DE,4128049.13,8256098.27,12384147.4,12025764.25,12025764.25,358383.16,71676.63,123841.47,410548,20527.4,390020.6
FIN,INC,Ba1,2018,USA,DE,928352.67,1856705.34,2785058.01,1926271.23,1926271.23,858786.77,171757.35,27850.58,714880,35744,679136
FIN,INC,A1,2018,USA,DE,1201066.46,2402132.91,3603199.37,2711105.61,2711105.61,892093.76,178418.75,36031.99,749707,37485.35,712221.65
FIN,INC,A1,2018,USA,DE,2518439.67,5036879.35,7555319.02,7411780.51,7411780.51,143538.51,28707.7,75553.19,190384,9519.2,180864.8
FIN,INC,A1,2018,USA,DE,867124.61,1734249.23,2601373.84,1626526.01,1626526.01,974847.83,194969.57,26013.74,805892,40294.6,765597.4
FIN,INC,A1,2018,USA,DE,2401001.83,4802003.67,7203005.5,7049813.07,7049813.07,153192.43,30638.49,72030.06,194584,9729.2,184854.8
IND,INC,A1,2018,USA,DE,3524514.02,7049028.04,10573542.06,9787797.59,9787797.59,785744.47,157148.89,105735.42,734331,36716.55,697614.45
IND,INC,A1,2018,USA,DE,2151969.89,4303939.79,6455909.68,5706426.05,5706426.05,749483.63,149896.73,64559.1,664146,33207.3,630938.7
IND,INC,A1,2018,USA,DE,2088835.73,4177671.47,6266507.2,5314327.29,5314327.29,952179.91,190435.98,62665.07,824409,41220.45,783188.55
SOF,INC,A1,2018,USA,DE,3521666.59,7043333.18,10564999.78,9723606.02,9723606.02,841393.75,168278.75,105650,778765,38938.25,739826.75
SOF,INC,A1,2018,USA,DE,1777841.92,3555683.84,5333525.76,4427288.58,4427288.58,906237.18,181247.44,53335.26,778325,38916.25,739408.75
SOF,INC,A1,2018,USA,DE,1255233.48,2510466.96,3765700.45,2899870.45,2899870.45,865829.99,173166,37657,730321,36516.05,693804.95
IND,INC,C,2018,USA,DE,1206721.64,2413443.27,3620164.91,3123780.72,3123780.72,496384.19,99276.84,36201.65,433309,21665.45,411643.55
IND,INC,C,2018,USA,DE,391429.79,782859.57,1174289.36,280002.98,280002.98,894286.38,178857.28,11742.89,727172,36358.6,690813.4
IND,INC,Ba1,2018,USA,DE,2203262.77,4406525.55,6609788.32,6480505.67,6480505.67,129282.65,25856.53,66097.88,169524,8476.2,161047.8
IND,INC,A1,2018,USA,DE,2758059.13,5516118.25,8274177.38,7789533.35,7789533.35,484644.03,96928.81,82741.77,470457,23522.85,446934.15
IND,INC,A1,2018,USA,DE,1968693.39,3937386.78,5906080.17,4747301.17,4747301.17,1158779,231755.8,59060.8,986084,49304.2,936779.8
IND,INC,A1,2018,USA,DE,1568502.91,3137005.82,4705508.73,3724780.09,3724780.09,980728.64,196145.73,47055.09,831638,41581.9,790056.1
IND,INC,A1,2018,USA,DE,2100927.73,4201855.45,6302783.18,6145925.47,6145925.47,156857.71,31371.54,63027.83,188514,9425.7,179088.3
SOF,INC,C,2018,USA,DE,700786.7,1401573.4,2102360.09,1543809.6,1543809.6,558550.5,111710.1,21023.6,467864,23393.2,444470.8
FIN,INC,A1,2018,USA,DE,552797.79,1105595.57,1658393.36,1191404.52,1191404.52,466988.83,93397.77,16583.93,390175,19508.75,370666.25
FIN,INC,A1,2018,USA,DE,1440894.95,2881789.89,4322684.84,3166885.9,3166885.9,1155798.94,231159.79,43226.85,967866,48393.3,919472.7
FIN,INC,A1,2018,USA,DE,540992.32,1081984.65,1622976.97,1192880.43,1192880.43,430096.54,86019.31,16229.77,360307,18015.35,342291.65
FIN,INC,Ba1,2018,USA,DE,2268152.48,4536304.97,6804457.45,5730661.92,5730661.92,1073795.53,214759.11,68044.57,927081,46354.05,880726.95
FIN,INC,Ba1,2018,USA,DE,2095882.55,4191765.11,6287647.66,6192512.01,6192512.01,95135.65,19027.13,62876.48,138985,6949.25,132035.75
SOF,INC,Ba1,2018,USA,DE,629443.65,1258887.3,1888330.96,1362622.59,1362622.59,525708.36,105141.67,18883.31,439450,21972.5,417477.5
SOF,INC,Ba1,2018,USA,DE,500082.27,1000164.53,1500246.8,782859.88,782859.88,717386.92,143477.38,15002.47,588912,29445.6,559466.4
IND,INC,Ba1,2018,USA,DE,1295074.17,2590148.34,3885222.51,2725632.79,2725632.79,1159589.72,231917.94,38852.23,966524,48326.2,918197.8
SOF,INC,A1,2018,USA,DE,2920748.37,5841496.74,8762245.1,7875565.67,7875565.67,886679.44,177335.89,87622.45,796966,39848.3,757117.7
SOF,INC,A1,2018,USA,DE,2807141.19,5614282.38,8421423.56,7768393.86,7768393.86,653029.71,130605.94,84214.24,606638,30331.9,576306.1
FIN,INC,C,2018,USA,DE,3318672.28,6637344.55,9956016.83,9029910.79,9029910.79,926106.04,185221.21,99560.17,840445,42022.25,798422.75
IND,INC,C,2018,USA,DE,2563805.5,5127611.01,7691416.51,7641285.47,7641285.47,50131.04,10026.21,76914.17,117019,5850.95,111168.05
IND,INC,C,2018,USA,DE,2129387.94,4258775.88,6388163.82,6082698.36,6082698.36,305465.45,61093.09,63881.64,308254,15412.7,292841.3
SOF,INC,Ba1,2018,USA,DE,1083769.09,2167538.19,3251307.28,2819859.87,2819859.87,431447.41,86289.48,32513.07,377671,18883.55,358787.45
IND,INC,C,2018,USA,DE,1815084.54,3630169.09,5445253.63,4679954.3,4679954.3,765299.33,153059.87,54452.54,666692,33334.6,633357.4
SOF,INC,A1,2018,USA,DE,2777077.71,5554155.43,8331233.14,7469583.55,7469583.55,861649.59,172329.92,83312.33,772632,38631.6,734000.4
FIN,INC,Ba1,2018,USA,DE,1031894.37,2063788.75,3095683.12,2298340.41,2298340.41,797342.71,159468.54,30956.83,668831,33441.55,635389.45
