IndustryType_MLA_B1_IncomeStatement,OrgType_MLA_B1_IncomeStatement,CurrentRating_MLA_B1_IncomeStatement,ReportingYear_MLA_B1_IncomeStatement,ReportingRegion_MLA_B1_IncomeStatement,ReportingLocalRegion_MLA_B1_IncomeStatement,ProfitNonFinancial_Income,ProfitsOnDealing_Income,Total_Income,OtherExpenses_Expenditure,Total_Expenditure,OperatingProfit_MLA_B1_IncomeStatement,Taxation_MLA_B1_IncomeStatement,MinorityInterests_MLA_B1_IncomeStatement,Profit_MLA_B1_IncomeStatement,Dividends_MLA_B1_IncomeStatement,RetainedProfit_MLA_B1_IncomeStatement
FIN,LLC,A1,2020,USA,DE,2151621.0,10742618.0,302329.0,5157028.0,15437518.0,1054767.0,244894.54,14537.66,933221,23990.49,817487.0
IND,INC,C,2018,USA,DE,489502.0,1812941.0,12693110.0,2619127.0,12587880.0,1221102.0,102066.97,42025.83,107326,6735.61,886717.0
SOF,LLC,A1,2017,USA,DE,3681355.0,11120587.0,6785918.0,1207493.0,7784473.0,1217971.0,80036.12,72373.37,954262,25362.43,778093.0
SOF,INC,A1,2020,USA,DE,1436080.0,4214922.0,5137674.0,14366770.0,10280449.0,1209146.0,211328.35,102839.09,841448,49911.45,948116.0
FIN,LLC,Ba1,2020,USA,DE,3319494.0,8332374.0,889705.0,10460207.0,7608538.0,998760.0,89197.49,14876.13,763108,46698.22,944048.0
SOF,INC,C,2020,USA,DE,3125152.0,3680018.0,738361.0,12835710.0,16236018.0,726815.0,138327.37,84271.71,102390,10171.25,772858.0
SOF,INC,C,2017,USA,DE,181810.0,3316659.0,1469040.0,9382237.0,10865539.0,1198232.0,167101.52,10466.42,733743,47706.62,344854.0
SOF,LLC,C,2018,USA,DE,485413.0,1144112.0,5758132.0,4809133.0,5364186.0,857729.0,152999.05,14794.08,336151,12897.93,562583.0
SOF,INC,Ba1,2018,USA,DE,2804359.0,11042330.0,3584940.0,5776955.0,12383811.0,490105.0,227588.1,83804.92,973360,15012.18,924035.0
IND,INC,C,2017,USA,DE,1721038.0,10481496.0,3492553.0,13019802.0,10405404.0,1135324.0,140215.13,13578.02,165973,16623.08,714860.0
FIN,INC,A1,2020,USA,DE,445125.0,1971525.0,1037286.0,777906.0,838128.0,547388.0,45847.4,5782.72,117428,34011.35,948770.0
FIN,LLC,C,2017,USA,DE,1028262.0,689506.0,6361713.0,2358478.0,14280245.0,981572.0,82043.65,9767.31,801667,35167.01,616508.0
SOF,INC,A1,2018,USA,DE,2338528.0,9798441.0,9495322.0,3681239.0,7627232.0,1171126.0,131159.9,7190.28,998455,19598.35,155223.0
SOF,LLC,Ba1,2017,USA,DE,2874280.0,11115287.0,1950442.0,6841611.0,3892243.0,961008.0,6859.35,60031.94,987749,47322.23,672654.0
FIN,INC,C,2017,USA,DE,1108726.0,8105895.0,8143368.0,9643545.0,9761142.0,739373.0,231574.33,17514.04,203751,28057.85,410032.0
SOF,INC,Ba1,2017,USA,DE,3022074.0,4369181.0,6551747.0,8084977.0,13026236.0,933910.0,60379.88,15429.62,485877,49020.99,917732.0
SOF,INC,C,2017,USA,DE,282714.0,8403745.0,740726.0,16040455.0,9925645.0,1068102.0,110660.03,18363.3,586872,48615.47,946472.0
SOF,LLC,Ba1,2017,USA,DE,1079273.0,3889218.0,3747105.0,4231811.0,6379921.0,1228612.0,104928.49,19046.13,971068,47064.36,861433.0
FIN,INC,Ba1,2020,USA,DE,387415.0,1708126.0,409341.0,6936516.0,11574717.0,1219203.0,164137.42,54961.82,819345,48924.76,256099.0
SOF,LLC,Ba1,2019,USA,DE,1328706.0,4124971.0,939154.0,7870865.0,8746934.0,226819.0,18142.99,24208.46,296927,45854.63,876750.0
FIN,INC,C,2019,USA,DE,465836.0,4986254.0,5902282.0,6411810.0,10034959.0,1052664.0,88590.95,89749.93,271480,48416.96,840492.0
FIN,LLC,Ba1,2019,USA,DE,120215.0,8774616.0,1081060.0,868941.0,4873895.0,1052471.0,133251.61,49464.6,739336,31225.21,928379.0
FIN,INC,A1,2018,USA,DE,880576.0,3621170.0,5609650.0,5925421.0,14979789.0,591925.0,18949.9,9356.19,664325,40381.22,742398.0
FIN,LLC,A1,2017,USA,DE,3813854.0,5460192.0,7253953.0,3295171.0,4076544.0,965338.0,53377.88,72484.34,996660,36406.45,925569.0
SOF,LLC,A1,2017,USA,DE,196059.0,3477684.0,4002637.0,12774382.0,12937653.0,802764.0,189438.7,42850.28,234574,12093.68,803401.0
FIN,INC,Ba1,2019,USA,DE,419728.0,946067.0,9584066.0,9244089.0,12753145.0,974140.0,71230.19,124105.96,929138,49870.14,866233.0
FIN,INC,Ba1,2020,USA,DE,880836.0,5306461.0,4046695.0,6175617.0,7783902.0,920891.0,27485.32,70815.93,698294,35259.06,530453.0
SOF,LLC,Ba1,2020,USA,DE,252932.0,9769461.0,924092.0,5256960.0,8753755.0,1093670.0,27870.05,59172.51,965104,35124.13,124718.0
SOF,INC,Ba1,2018,USA,DE,920016.0,4766332.0,1175436.0,15501300.0,10537373.0,1214612.0,6052.77,33788.3,734168,34379.92,837430.0
SOF,LLC,A1,2019,USA,DE,2461711.0,4705924.0,15461649.0,7619500.0,12817257.0,589993.0,137221.77,21990.33,112629,17964.73,907121.0
IND,LLC,Ba1,2020,USA,DE,380440.0,7773017.0,3650354.0,13610357.0,11759515.0,1061262.0,204568.47,98228.8,477920,23103.72,453742.0
SOF,INC,C,2017,USA,DE,3589470.0,6071925.0,2632102.0,1357427.0,2653295.0,1230584.0,116600.8,14653.93,761948,5322.63,629808.0
FIN,INC,C,2017,USA,DE,3043615.0,2663986.0,3893531.0,8821812.0,11077016.0,463955.0,18891.24,33903.71,809164,38582.38,717396.0
SOF,LLC,C,2018,USA,DE,3412663.0,10574073.0,6949683.0,9823331.0,15545743.0,655674.0,136991.07,61607.24,771139,6736.29,754905.0
FIN,INC,A1,2017,USA,DE,188284.0,6701046.0,460369.0,13235899.0,9388014.0,814056.0,120344.47,15013.61,102737,46275.24,752685.0
FIN,LLC,C,2020,USA,DE,1361213.0,7089995.0,4755707.0,7426400.0,6801391.0,779716.0,94927.47,52598.16,569415,48624.07,618235.0
IND,INC,Ba1,2017,USA,DE,351376.0,10988201.0,1085932.0,12419464.0,15879149.0,886448.0,29978.42,117910.27,756831,49016.02,896367.0
SOF,INC,C,2019,USA,DE,2108654.0,9972884.0,3904405.0,3834260.0,12597817.0,578096.0,148841.63,45766.19,974292,21461.09,562537.0
FIN,INC,C,2017,USA,DE,2387915.0,525081.0,4052830.0,12609049.0,12445338.0,1211533.0,22238.64,17929.81,230152,47683.64,885365.0
SOF,INC,C,2017,USA,DE,1413828.0,4810384.0,9259048.0,10190868.0,16225476.0,554972.0,30589.19,102344.01,146916,12026.04,410510.0
SOF,INC,C,2017,USA,DE,1941316.0,1149060.0,2653320.0,3968917.0,15693332.0,1074547.0,172262.09,4565.22,585794,26604.59,351364.0
SOF,LLC,C,2018,USA,DE,1660860.0,3400120.0,2009311.0,4784540.0,10012358.0,511310.0,206295.25,3424.63,119023,16484.01,887095.0
SOF,LLC,Ba1,2020,USA,DE,1022131.0,4543463.0,1428878.0,12579222.0,9234895.0,985357.0,127858.44,58330.13,989331,38195.97,949109.0
FIN,LLC,Ba1,2017,USA,DE,437154.0,5329807.0,11555747.0,9582438.0,8189411.0,819428.0,27749.4,17575.21,724487,27688.02,926995.0
SOF,LLC,C,2018,USA,DE,2081425.0,8431553.0,313679.0,7909745.0,16057180.0,1134870.0,138973.61,48698.64,924539,19559.77,924467.0
FIN,LLC,A1,2018,USA,DE,3375402.0,4953098.0,6194631.0,5580388.0,7549190.0,596008.0,5126.01,47795.85,907695,37714.05,907058.0
SOF,INC,C,2017,USA,DE,2940662.0,8441981.0,7786490.0,11754975.0,13031701.0,785462.0,82496.71,19306.63,120708,48449.28,811272.0
FIN,INC,C,2017,USA,DE,1511089.0,6737332.0,1730466.0,12316030.0,10548228.0,135400.0,135815.47,19078.25,101901,47582.47,945713.0
FIN,INC,Ba1,2017,USA,DE,1408748.0,7222509.0,11125301.0,905314.0,5729180.0,437216.0,28655.65,69866.73,183536,40035.74,811229.0
IND,INC,C,2017,USA,DE,392429.0,3984390.0,2422178.0,2804966.0,15764949.0,107817.0,233828.87,62214.97,683841,21627.13,742415.0
SOF,INC,C,2018,USA,DE,186304.0,1746355.0,1561059.0,13305888.0,12361360.0,1086226.0,141443.31,24144.46,118476,49586.6,813192.0
SOF,INC,C,2019,USA,DE,1070811.0,3745938.0,1193826.0,12542329.0,9108402.0,729786.0,23250.36,58318.18,861295,31404.78,948221.0
FIN,INC,C,2020,USA,DE,3568591.0,6540399.0,6506755.0,6994544.0,16235070.0,1189195.0,155730.56,64134.7,778687,45692.68,900641.0
FIN,INC,A1,2017,USA,DE,2364794.0,10188067.0,6000886.0,5862317.0,4316248.0,124317.0,167056.43,5409.92,997257,7870.51,596312.0
IND,LLC,C,2017,USA,DE,1348733.0,3254231.0,1852810.0,8258083.0,12618770.0,1035659.0,140413.06,129713.37,157588,49770.74,947739.0
FIN,LLC,C,2020,USA,DE,3294994.0,10537178.0,611434.0,9225123.0,6715859.0,1215321.0,145657.97,30245.36,957919,37587.24,944485.0
SOF,INC,A1,2017,USA,DE,3191298.0,5788706.0,5163466.0,11532361.0,16073067.0,1111072.0,240562.7,10260.6,935203,10978.69,920551.0
SOF,INC,C,2020,USA,DE,813129.0,7743505.0,905223.0,1265910.0,7362573.0,840955.0,198876.26,31932.47,982907,14823.95,556369.0
SOF,INC,C,2020,USA,DE,2273911.0,10895340.0,11605604.0,1662796.0,5633152.0,1061836.0,10215.25,33252.93,241933,5275.68,562420.0
SOF,INC,Ba1,2018,USA,DE,2075300.0,4913628.0,9359650.0,13001485.0,6883820.0,1029985.0,233302.78,49736.86,967344,36438.0,546571.0
SOF,INC,Ba1,2017,USA,DE,365163.0,3044315.0,4467689.0,10635367.0,8322262.0,653508.0,226386.26,39891.04,528211,35864.29,650282.0
SOF,INC,Ba1,2017,USA,DE,523106.0,5294492.0,968442.0,14977099.0,16225315.0,891345.0,123323.29,36782.37,108855,49407.33,911256.0
IND,INC,C,2020,USA,DE,2280336.0,8500140.0,5454312.0,13989809.0,13969100.0,1070118.0,22898.69,120137.41,189121,46441.05,850878.0
IND,LLC,Ba1,2018,USA,DE,179417.0,7408340.0,4125901.0,1476605.0,3328620.0,1187982.0,124191.1,18329.35,817696,17618.55,406374.0
SOF,INC,A1,2017,USA,DE,3750415.0,6023945.0,668191.0,8265053.0,11612269.0,1104619.0,79671.47,4146.83,676558,26678.38,945464.0
SOF,LLC,A1,2017,USA,DE,805162.0,9664776.0,4566776.0,13891994.0,8655189.0,1067949.0,159285.73,6115.54,967001,31988.72,291262.0
FIN,LLC,C,2018,USA,DE,3493998.0,11060344.0,8855701.0,4760398.0,5012029.0,1115445.0,10117.35,63555.02,998233,18560.7,912738.0
SOF,INC,C,2020,USA,DE,2460925.0,7440849.0,555558.0,10513187.0,12615836.0,1189789.0,137557.05,62569.41,934822,49921.05,505955.0
SOF,INC,Ba1,2018,USA,DE,2299743.0,5688738.0,3174291.0,9256271.0,1048226.0,235955.0,16812.22,24214.21,375905,48139.72,382675.0
IND,INC,Ba1,2020,USA,DE,2164190.0,7650906.0,5011511.0,5105336.0,13880758.0,112030.0,239576.65,66555.68,975891,48614.3,756563.0
IND,LLC,Ba1,2020,USA,DE,1191398.0,9666638.0,566729.0,7019551.0,12684193.0,961174.0,43048.86,4426.5,998206,21310.25,209756.0
FIN,INC,C,2018,USA,DE,784856.0,6791429.0,3909205.0,3559123.0,7031147.0,734996.0,4489.86,3854.2,582739,48357.29,231833.0
IND,LLC,A1,2019,USA,DE,1050773.0,4616335.0,5008059.0,5548409.0,10924900.0,1106404.0,71954.77,6801.55,988178,5668.35,666365.0
SOF,LLC,Ba1,2018,USA,DE,653833.0,7006869.0,346954.0,887322.0,4512172.0,773645.0,163668.0,6380.37,985513,36059.53,793972.0
IND,INC,Ba1,2018,USA,DE,1508668.0,10813263.0,6337786.0,11265694.0,4012045.0,138425.0,51179.63,51651.93,880938,30246.29,837625.0
SOF,INC,C,2018,USA,DE,1495670.0,7960523.0,2531908.0,7648017.0,4449501.0,916586.0,34432.49,89426.31,174011,33980.38,347532.0
FIN,INC,C,2018,USA,DE,107623.0,9660052.0,561374.0,5160854.0,7659963.0,751595.0,10092.37,33760.15,189222,39682.13,947347.0
FIN,LLC,C,2017,USA,DE,1000858.0,7766546.0,3930941.0,5916706.0,12691706.0,75897.0,38308.59,60133.63,217521,37264.15,177105.0
IND,LLC,Ba1,2018,USA,DE,4420724.0,5849178.0,1838923.0,4050869.0,8092262.0,808236.0,58835.31,48321.63,268958,36942.53,600158.0
IND,INC,Ba1,2017,USA,DE,1311392.0,3800187.0,2727098.0,245029.0,9000205.0,1042218.0,168247.23,106994.31,535223,38020.81,726415.0
FIN,INC,A1,2020,USA,DE,911685.0,5171018.0,5191672.0,4054653.0,11920381.0,1212615.0,107555.56,79937.65,688854,21884.68,907676.0
SOF,LLC,Ba1,2017,USA,DE,901351.0,7831184.0,2530530.0,9508591.0,9923602.0,1220217.0,7805.93,36697.1,979248,16013.32,667392.0
SOF,INC,A1,2017,USA,DE,1376448.0,10493070.0,5081768.0,8699467.0,5718668.0,477145.0,28492.56,21849.45,526069,45919.5,919082.0
SOF,LLC,C,2020,USA,DE,2677577.0,6315171.0,1276250.0,10085460.0,2164342.0,1153022.0,132360.94,35118.11,884978,47273.47,856580.0
SOF,INC,A1,2017,USA,DE,2272441.0,6083475.0,2146070.0,9570309.0,16232687.0,1192926.0,14499.89,23988.01,987983,17970.75,912127.0
IND,INC,A1,2017,USA,DE,545835.0,3968757.0,1337028.0,7879992.0,5627941.0,342385.0,93705.38,11815.58,525946,38620.69,813905.0
IND,LLC,Ba1,2019,USA,DE,209994.0,4211504.0,12606514.0,11536817.0,9251526.0,1139876.0,166860.1,32198.05,601966,39724.36,557421.0
SOF,INC,C,2020,USA,DE,1427383.0,3440581.0,905270.0,6377075.0,6574142.0,892925.0,161350.88,130389.65,877297,42720.06,889726.0
SOF,INC,Ba1,2017,USA,DE,117894.0,8168951.0,356510.0,11703574.0,2576900.0,609593.0,191069.88,64916.52,925141,49658.42,543836.0
SOF,INC,A1,2020,USA,DE,537490.0,6273448.0,9973520.0,2082778.0,8564252.0,971707.0,64967.91,26479.61,529229,49613.43,948393.0
SOF,INC,C,2017,USA,DE,843653.0,2506373.0,1193194.0,9727230.0,7339333.0,1192641.0,200997.42,33694.63,256150,39287.14,914773.0
SOF,LLC,Ba1,2018,USA,DE,420261.0,5034960.0,721438.0,173335.0,5710136.0,919909.0,7819.6,3722.52,351870,49532.48,884482.0
SOF,INC,Ba1,2017,USA,DE,1713771.0,7089648.0,3672304.0,8773861.0,14861688.0,634230.0,87592.03,39461.52,554698,22690.77,909798.0
SOF,INC,C,2017,USA,DE,2675529.0,6562910.0,7848993.0,9407101.0,2494487.0,347164.0,6510.77,20375.29,261810,49414.77,912124.0
IND,LLC,C,2018,USA,DE,1295838.0,2319341.0,4395719.0,16019462.0,10959379.0,868986.0,164073.88,91006.48,832318,34592.53,878409.0
FIN,LLC,Ba1,2017,USA,DE,2735024.0,4804073.0,1967294.0,12473690.0,4591874.0,93388.0,172677.2,81474.02,833974,26373.23,932200.0
IND,INC,Ba1,2017,USA,DE,706593.0,10440987.0,432101.0,5858790.0,224194.0,1205295.0,114924.87,65204.9,187029,40594.83,893185.0
SOF,LLC,Ba1,2017,USA,DE,510367.0,2429765.0,691787.0,15311856.0,4096591.0,1126007.0,193467.98,7060.88,290052,48244.77,383022.0
SOF,INC,Ba1,2018,USA,DE,582869.0,4809558.0,2368869.0,21375.0,4305359.0,994469.0,49309.82,63336.93,913847,7443.76,409734.0
SOF,LLC,C,2019,USA,DE,1986961.0,259867.0,7047827.0,2549674.0,1026307.0,1185672.0,84571.91,15380.06,458393,22638.49,812501.0
SOF,INC,Ba1,2017,USA,DE,1993065.0,7555990.0,1706920.0,5026756.0,15558276.0,669620.0,243108.95,68438.04,280639,12325.18,946518.0
IND,LLC,C,2019,USA,DE,1620935.0,6920539.0,4016423.0,8679033.0,6578048.0,690660.0,41944.43,57035.97,972643,46206.07,948518.0
IND,INC,Ba1,2020,USA,DE,1594774.0,10444373.0,9512481.0,9606710.0,8974274.0,1069808.0,54977.16,21874.95,344093,5376.61,599130.0
IND,LLC,A1,2017,USA,DE,3519406.0,7602725.0,6670450.0,13934280.0,9173140.0,941357.0,102661.4,90008.53,977880,39226.28,812341.0
IND,LLC,Ba1,2019,USA,DE,1020710.0,4168889.0,6501185.0,14067272.0,12127861.0,984183.0,46788.76,74885.29,970452,18468.39,455141.0
SOF,LLC,A1,2017,USA,DE,253568.0,4615733.0,436991.0,13546984.0,8856941.0,631770.0,237837.02,63964.13,998871,44420.83,371884.0
FIN,INC,A1,2018,USA,DE,1852756.0,3030646.0,2997444.0,3030138.0,7446218.0,253429.0,19470.0,109787.56,772026,39535.13,780252.0
FIN,INC,A1,2020,USA,DE,2453006.0,7061053.0,4900180.0,4789020.0,11687658.0,1223016.0,174629.41,3455.53,920434,10245.91,869248.0
IND,LLC,Ba1,2017,USA,DE,1858389.0,5131424.0,3163502.0,15896887.0,11355025.0,1048264.0,184602.34,12811.43,883662,38891.75,713003.0
SOF,INC,C,2017,USA,DE,3840634.0,11074901.0,6526832.0,15738553.0,15824078.0,784544.0,45769.95,26983.93,774366,41780.24,924367.0
IND,LLC,Ba1,2017,USA,DE,1287804.0,2234741.0,2487730.0,15672502.0,13050737.0,734832.0,4658.9,6460.08,121981,48679.33,947372.0
SOF,INC,A1,2019,USA,DE,1326526.0,5583152.0,6940057.0,7494584.0,6632656.0,857940.0,105363.78,117237.48,480280,27248.59,855111.0
SOF,INC,Ba1,2018,USA,DE,1011494.0,5334273.0,743270.0,5251215.0,11125191.0,801255.0,130680.17,8139.5,550607,48363.0,875130.0
FIN,LLC,C,2017,USA,DE,4102516.0,5793894.0,5696624.0,8503695.0,16296390.0,1191478.0,12639.11,4161.09,974344,49787.88,946790.0
FIN,INC,C,2018,USA,DE,195374.0,4402609.0,3011472.0,2609557.0,16058852.0,394967.0,243747.25,79429.46,801224,44866.62,645994.0
SOF,LLC,Ba1,2017,USA,DE,266628.0,7455387.0,4603225.0,14431705.0,4085884.0,1034376.0,90173.11,62840.95,960271,36168.08,872595.0
SOF,LLC,C,2018,USA,DE,2441403.0,400039.0,536598.0,4490845.0,11294762.0,925324.0,220279.47,33236.4,110637,35142.78,943414.0
IND,INC,A1,2017,USA,DE,2104885.0,7522836.0,2930021.0,8884446.0,10667893.0,1225925.0,5007.14,51623.81,746866,46105.16,889558.0
IND,INC,A1,2020,USA,DE,1006931.0,6498494.0,631630.0,7537124.0,14137058.0,1190760.0,98660.5,74822.37,850111,24062.72,943310.0
SOF,INC,A1,2018,USA,DE,2083585.0,3053760.0,1434147.0,10434367.0,6487088.0,526321.0,181959.27,25884.46,965130,32463.24,885610.0
FIN,INC,A1,2017,USA,DE,2340183.0,4277902.0,7021558.0,9639360.0,11669821.0,1225181.0,40648.83,4242.09,717624,49556.33,843466.0
SOF,LLC,Ba1,2019,USA,DE,1010520.0,3887343.0,5604449.0,1680851.0,4125750.0,1149136.0,116715.36,22206.87,873936,42060.35,327055.0
FIN,INC,C,2019,USA,DE,1998556.0,3600619.0,840887.0,2370994.0,7313187.0,1085395.0,85611.89,57385.95,590819,14515.68,911362.0
SOF,INC,A1,2017,USA,DE,4585994.0,4696467.0,803993.0,11350337.0,7888690.0,647048.0,155403.96,62896.75,450698,46953.86,833012.0
IND,LLC,Ba1,2018,USA,DE,779080.0,7437812.0,1311497.0,7992793.0,6197229.0,478459.0,35555.18,27070.84,813437,42940.68,945104.0
IND,INC,A1,2017,USA,DE,2799745.0,3001152.0,769153.0,3697432.0,6134977.0,858888.0,84276.62,84934.27,987825,49395.69,407457.0
IND,INC,Ba1,2017,USA,DE,1596588.0,7627365.0,4855582.0,10536676.0,10119572.0,105595.0,38567.65,68888.35,530184,6436.09,934866.0
SOF,LLC,C,2017,USA,DE,802038.0,3359084.0,5555359.0,8952554.0,8058122.0,345984.0,8773.83,4154.99,838211,7478.34,946761.0
FIN,LLC,C,2017,USA,DE,2350769.0,4436084.0,3436525.0,11089200.0,13662117.0,1121484.0,10809.91,36689.43,122080,41727.65,728615.0
SOF,INC,Ba1,2018,USA,DE,888075.0,4575041.0,2081284.0,9303664.0,14664319.0,642349.0,35721.03,33913.74,861578,28519.16,326646.0
IND,INC,C,2020,USA,DE,1950714.0,5585158.0,1878159.0,13016583.0,7579375.0,348794.0,101307.2,10876.74,924979,48323.61,624399.0
SOF,INC,Ba1,2019,USA,DE,375872.0,2226229.0,2454016.0,10267654.0,9773887.0,584172.0,105869.73,61136.88,340597,11976.37,682482.0
SOF,INC,A1,2017,USA,DE,1992332.0,5894799.0,9883040.0,8761506.0,6780044.0,771490.0,43089.97,28170.91,838146,29485.46,942710.0
IND,INC,Ba1,2017,USA,DE,113218.0,6612102.0,8128994.0,4164249.0,11841974.0,1133582.0,42671.78,29570.46,488494,27931.41,612619.0
SOF,INC,C,2017,USA,DE,400705.0,1609420.0,1507567.0,8160416.0,8190252.0,1068787.0,222793.36,3062.76,376827,42321.24,238903.0
IND,INC,Ba1,2020,USA,DE,1049500.0,2744926.0,430373.0,8244025.0,8737213.0,818367.0,164264.4,67657.24,699586,46704.34,921900.0
FIN,INC,Ba1,2018,USA,DE,191498.0,5002524.0,396768.0,10337636.0,3814393.0,1216896.0,117606.2,38634.51,919616,20557.56,851909.0
SOF,INC,Ba1,2020,USA,DE,2146119.0,3316912.0,4981864.0,1405564.0,1888494.0,1197684.0,8385.72,15359.29,467263,17174.18,656568.0
SOF,LLC,A1,2017,USA,DE,1651575.0,9792796.0,2451486.0,4157270.0,11390234.0,869096.0,10766.33,140642.93,586004,44599.17,261383.0
FIN,LLC,A1,2017,USA,DE,2371115.0,3669916.0,5650806.0,10154244.0,8822377.0,920863.0,4937.26,40566.39,811203,46003.68,443720.0
SOF,INC,Ba1,2020,USA,DE,120312.0,1763178.0,816829.0,7157001.0,10415610.0,286475.0,130711.52,83870.26,201913,49838.43,700671.0
IND,LLC,A1,2018,USA,DE,1201526.0,4276504.0,1311062.0,7828110.0,8168726.0,816947.0,10335.48,14234.56,779821,30845.53,237996.0
SOF,LLC,C,2017,USA,DE,2102732.0,5560007.0,1063070.0,11060833.0,12217350.0,1051224.0,183889.91,32748.47,849159,43776.53,948982.0
FIN,LLC,C,2018,USA,DE,2411254.0,4161259.0,4234941.0,6780024.0,11977900.0,1055158.0,110544.64,65233.5,158383,25963.32,676112.0
SOF,INC,Ba1,2017,USA,DE,333708.0,636772.0,1087125.0,5800874.0,12217120.0,996988.0,242615.07,7621.46,973660,42058.05,865800.0
FIN,LLC,C,2017,USA,DE,2780002.0,9665497.0,1586485.0,9696355.0,7251639.0,569270.0,188639.91,39036.16,999036,37254.02,264918.0
FIN,LLC,A1,2017,USA,DE,619095.0,10893297.0,6167837.0,10378829.0,8746341.0,322764.0,103323.9,31712.88,662796,18395.64,225099.0
SOF,INC,C,2018,USA,DE,1926520.0,7699463.0,4840436.0,5819341.0,7818414.0,47904.0,134389.46,31203.22,407119,25003.23,912354.0
FIN,INC,A1,2019,USA,DE,1492483.0,7574564.0,11270037.0,6681172.0,4711648.0,708902.0,186454.17,15534.11,698035,13900.79,941610.0
FIN,INC,C,2017,USA,DE,514285.0,9081926.0,8628417.0,12420952.0,14801735.0,723392.0,18158.72,12310.62,461513,14191.29,783148.0
FIN,INC,A1,2017,USA,DE,1704752.0,6126034.0,431546.0,2926604.0,5725039.0,520991.0,5611.15,4794.8,758009,33350.78,926427.0
FIN,INC,C,2017,USA,DE,1807225.0,4475740.0,448134.0,7063962.0,8912137.0,829049.0,37574.57,74358.72,135204,48643.77,879333.0
SOF,LLC,C,2017,USA,DE,1808728.0,7333138.0,905892.0,1607108.0,13491122.0,139766.0,62587.68,8119.68,108269,14446.52,848459.0
FIN,LLC,C,2020,USA,DE,1777625.0,8990412.0,2431606.0,14838420.0,12184542.0,553076.0,114224.26,65995.59,818513,28904.55,595202.0
SOF,LLC,Ba1,2018,USA,DE,1565394.0,2658130.0,3898142.0,2658227.0,1518433.0,989694.0,89433.83,4062.2,897921,28511.52,918221.0
IND,INC,A1,2018,USA,DE,653139.0,2310612.0,4664768.0,3476857.0,13369792.0,1005778.0,163636.35,4732.75,385032,39463.8,303998.0
SOF,INC,C,2018,USA,DE,98877.0,8287949.0,541492.0,8449427.0,11923131.0,691160.0,93550.54,61625.8,876750,26189.77,808829.0
SOF,INC,C,2017,USA,DE,796137.0,5483260.0,1408842.0,10329066.0,2851208.0,1044813.0,233456.88,19614.41,982074,49850.61,940535.0
SOF,INC,Ba1,2017,USA,DE,240559.0,8648627.0,483306.0,6747649.0,6522808.0,1229394.0,190921.24,58551.61,968109,15580.86,821762.0
SOF,LLC,A1,2020,USA,DE,3351360.0,4986996.0,3936932.0,14746156.0,16225695.0,956360.0,62287.31,90206.59,697012,39011.04,863401.0
IND,INC,C,2017,USA,DE,617364.0,8301529.0,1289463.0,14349126.0,13442045.0,935443.0,13674.9,61697.64,946170,48287.45,797445.0
IND,LLC,Ba1,2020,USA,DE,319623.0,3489774.0,3129321.0,10998536.0,7682782.0,1164004.0,115630.87,9092.5,663169,23006.23,196523.0
IND,INC,Ba1,2018,USA,DE,2497328.0,5740054.0,3729184.0,13773874.0,12750514.0,916688.0,19869.25,83448.38,175478,43009.29,619644.0
SOF,INC,Ba1,2017,USA,DE,106260.0,4827902.0,538221.0,4688380.0,11751385.0,1089289.0,12088.65,68513.53,457522,8809.3,919436.0
IND,INC,A1,2017,USA,DE,3181252.0,7160327.0,2624677.0,4824765.0,1351284.0,877801.0,83285.14,20998.92,121019,12658.22,934533.0
SOF,LLC,Ba1,2017,USA,DE,2595847.0,11120331.0,2852717.0,2870916.0,14331630.0,853400.0,23430.28,92861.06,999113,46912.85,660867.0
SOF,INC,Ba1,2017,USA,DE,1045440.0,5259344.0,11494072.0,13706535.0,3118728.0,465610.0,50172.02,8607.47,799218,47227.62,936903.0
FIN,LLC,A1,2017,USA,DE,426890.0,1920178.0,398407.0,9125450.0,14626699.0,602776.0,135838.51,133199.88,979362,49275.24,567468.0
IND,LLC,C,2019,USA,DE,1724223.0,7405662.0,10343257.0,6462947.0,11726379.0,1205838.0,97767.95,78376.81,707521,48611.16,948114.0
SOF,LLC,A1,2017,USA,DE,232401.0,4558511.0,300438.0,13171670.0,3642669.0,1167292.0,181453.31,16154.62,988094,45085.04,758463.0
SOF,LLC,Ba1,2020,USA,DE,3353563.0,7308978.0,1429844.0,9550061.0,9752873.0,1171212.0,18108.41,64338.81,833964,35063.72,779308.0
IND,INC,A1,2018,USA,DE,3487841.0,10429918.0,4594323.0,15924447.0,13637690.0,1143997.0,67722.21,90392.59,558923,44338.86,318753.0
SOF,LLC,Ba1,2017,USA,DE,3025917.0,8648243.0,751327.0,2140150.0,5419023.0,1109669.0,85261.22,16479.7,872033,33328.61,753646.0
FIN,LLC,Ba1,2018,USA,DE,220245.0,3557253.0,4264929.0,1361457.0,11352378.0,882114.0,163904.75,26674.45,545110,25644.87,629889.0
SOF,LLC,A1,2017,USA,DE,1415475.0,9528517.0,1943315.0,9574313.0,15583932.0,805612.0,199998.38,44328.46,577628,11560.05,937967.0
IND,INC,Ba1,2017,USA,DE,2924506.0,2711103.0,2552721.0,8416464.0,12200163.0,811345.0,80605.9,36638.56,177166,46824.37,933255.0
